mid,answer
/m/0k95h,Dizziness
/m/0k95h,Nosebleed
/m/0k95h,Asymptomatic
/m/03kjvy,Pain
/m/07wvs,Dysuria
/m/07wvs,Abdominal pain
/m/07wvs,Hematuria
/m/07wvs,Dyspareunia
/m/07wvs,Urinary urgency
/m/07wvs,Penile discharge
/m/07wvs,Abnormal vaginal discharge
/m/07wvs,Urinary Frequency
/m/07wvs,Pelvic pain
/m/06vr2,Enanthem
/m/06vr2,Macule
/m/03_mj_,Dizziness
/m/03_mj_,Nausea
/m/03_mj_,Vomiting
/m/03_mj_,Lightheadedness
/m/03_mj_,Blurred vision
/m/0f4sml,Pain
/m/0f4sml,Tinnitus
/m/0f4sml,Dizziness
/m/0f4sml,Otorrhea
/m/0f4sml,Facial Paresis
/m/01vpyv,Bleeding
/m/01vpyv,Pain
/m/01vpyv,Cough
/m/01vpyv,Dysphagia
/m/01vpyv,Dysphonia
/m/09jg8,Liver cirrhosis
/m/09jg8,Jaundice
/m/09jg8,Fever
/m/09jg8,Diarrhea
/m/09jg8,Headache
/m/09jg8,Vomiting
/m/09jg8,Nausea
/m/09jg8,Fatigue
/m/09jg8,Abdominal pain
/m/09jg8,Ascites
/m/09jg8,Hepatomegaly
/m/09jg8,Anorexia
/m/09jg8,Lymphadenopathy
/m/09jg8,Splenomegaly
/m/09jg8,Joint pain
/m/09jg8,Muscle pain
/m/09jg8,Malaise
/m/0cfb2,Fever
/m/0cfb2,High blood pressure
/m/0cfb2,Trismus
/m/0cfb2,Opisthotonus
/m/0cfb2,Tachycardia
/m/0cfb2,Spasticity
/m/0cfb2,Dysphagia
/m/0cfb2,Risus sardonicus
/m/0cfb2,Diaphoresis
/m/02psvcf,Jaundice
/m/02psvcf,Hepatic encephalopathy
/m/02psvcf,Nausea
/m/02psvcf,Diarrhea
/m/02psvcf,Ascites
/m/02psvcf,Coma
/m/02psvcf,Fatigue
/m/02psvcf,Anorexia
/m/02psvcf,Somnolence
/m/02psvcf,Mental confusion
/m/02psvcf,Bleeding diathesis
/m/063yv,Delusion
/m/063yv,Hallucination
/m/063yv,Mania
/m/063yv,Depression
/m/063yv,Mental confusion
/m/063yv,Thought disorder
/m/0f6h7n,Pain
/m/0f6h7n,Swelling
/m/0f6h7n,Postural instability
/m/0f6h7n,Audible pop at time of injury
/m/0ffxt,Inflammation
/m/0ffxt,Tophus
/m/0ffxt,Swelling
/m/0ffxt,Joint pain
/m/01q1sz,Shortness of breath
/m/01q1sz,Chest pain
/m/01q1sz,Subcutaneous emphysema
/m/01q1sz,Cyanosis
/m/01q1sz,Dry cough
/m/020gd,Abdominal pain
/m/020gd,Asymptomatic
/m/020gd,Vaginal bleeding
/m/020gd,Dysuria
/m/020gd,Lower back pain
/m/020gd,Penile discharge
/m/020gd,Anal discharge
/m/020gd,Abnormal vaginal discharge
/m/0343bb,Osteoporosis
/m/0343bb,Kidney Stone
/m/0343bb,Vomiting
/m/0343bb,Nausea
/m/0343bb,Fatigue
/m/0343bb,Abdominal pain
/m/0343bb,Polyuria
/m/0343bb,Depression
/m/0343bb,Anorexia
/m/0343bb,Forgetfulness
/m/01dxg3,Diarrhea
/m/01dxg3,Constipation
/m/01dxg3,Abdominal pain
/m/01dxg3,Gastroesophageal reflux disease
/m/01dxg3,Flatulence
/m/01dxg3,Depression
/m/01dxg3,Anorexia
/m/01dxg3,Rectal tenesmus
/m/01dxg3,Lethargy
/m/04b586,Fever
/m/0bqpg,Fever
/m/0bqpg,Skin ulcer
/m/0bqpg,Cough
/m/0bqpg,Shortness of breath
/m/0bqpg,Lymphedema
/m/0bqpg,Intestinal Obstruction
/m/0bqpg,Hemoptysis
/m/0bqpg,Skin lesion
/m/01fxrj,Headache
/m/01fxrj,Anxiety
/m/01fxrj,Fatigue
/m/01fxrj,Insomnia
/m/01fxrj,Acne
/m/01fxrj,Mood swing
/m/01fxrj,Abdominal pain
/m/01fxrj,Irritability
/m/01fxrj,Mastodynia
/m/01fxrj,Joint pain
/m/01fxrj,Change in sexual interest
/m/057xmrj,Fever
/m/057xmrj,Fatigue
/m/057xmrj,Joint pain
/m/057xmrj,Raynaud's phenomenon
/m/057xmrj,Weight loss
/m/057xmrj,Anxiety
/m/057xmrj,Malar rash
/m/057xmrj,Depression
/m/057xmrj,Shortness of breath
/m/057xmrj,Bruise
/m/057xmrj,Chest pain
/m/057xmrj,Weight gain
/m/057xmrj,Amnesia
/m/057xmrj,Dry Eye
/m/057xmrj,Skin lesion
/m/0d_bk,Vaginal bleeding
/m/0d_bk,Dyspareunia
/m/0d_bk,Increased vaginal discharge
/m/0d_bk,Pelvic pain
/m/036l45,Pain
/m/036l45,Swelling
/m/036l45,Fever
/m/036l45,Skin rash
/m/036l45,Headache
/m/036l45,Chills
/m/014w_8,Fever
/m/014w_8,Thrombocytopenia
/m/014w_8,Tachycardia
/m/014w_8,Shortness of breath
/m/014w_8,Tachypnea
/m/014w_8,Skin Discoloration
/m/014w_8,Decreased level of consciousness
/m/04mzt2v,Anxiety
/m/0c5s4,Polyuria
/m/0c5s4,Dehydration
/m/0c5s4,Polydipsia
/m/0c5s4,Fatigue
/m/0c5s4,Coma
/m/0c5s4,Tachycardia
/m/0c5s4,Nocturia
/m/0c5s4,Muscle weakness
/m/0c5s4,Dizziness
/m/0c5s4,Mental confusion
/m/0c5s4,Blurred vision
/m/0c5s4,Lightheadedness
/m/0c5s4,Loss Of Consciousness
/m/0c5s4,Xeroderma
/m/0c5s4,Enophthalmia
/m/0fmlk,Vision loss
/m/0fmlk,Floater
/m/0fmlk,Blurred vision
/m/0fmlk,Nyctalopia
/m/0chf1d,Headache
/m/0chf1d,Asthenopia
/m/0chf1d,Blurred vision
/m/0chf1d,Fatigue
/m/0chf1d,Metamorphopsia
/m/014961,Nausea
/m/014961,Fatigue
/m/014961,Dizziness
/m/014961,Low blood pressure
/m/014961,Syncope
/m/014961,Dry mouth
/m/014961,Somnolence
/m/014961,Xeroderma
/m/014961,Polydipsia
/m/014961,Xerophthalmia
/m/014961,Enophthalmia
/m/014961,Lethargy
/m/03bzg8_,Fatigue
/m/03bzg8_,Peripheral neuropathy
/m/03bzg8_,Polyuria
/m/03bzg8_,Polydipsia
/m/03bzg8_,Blurred vision
/m/03bzg8_,Polyphagia
/m/03bzg8_,Muscle weakness
/m/03bzg8_,Poor wound healing
/m/0134rc,Anxiety
/m/0134rc,Self-harm
/m/0134rc,Depression
/m/0134rc,Impulsivity
/m/0134rc,Delusion
/m/0134rc,Paranoia
/m/0134rc,Dissociative disorder
/m/0134rc,Suicidal ideation
/m/0134rc,Dysphoria
/m/0134rc,Boredom
/m/0134rc,Risky behavior
/m/0c36_,Itchy skin
/m/0c36_,Watery eyes
/m/0c36_,Hyperaemia
/m/0c36_,Chemosis
/m/0c36_,Eye discharge
/m/02tm23,Fever
/m/02tm23,Swelling
/m/02tm23,Nausea
/m/02tm23,Lower back pain
/m/02tm23,Chills
/m/02tm23,Sweating
/m/02tm23,Bone pain
/m/02tm23,Discomfort
/m/025s7td,Physical dependence
/m/025s7td,Constant craving for alcohol
/m/025s7td,Loss of control while drinking
/m/01mtqf,Abdominal pain
/m/01mtqf,Nausea
/m/01mtqf,Diarrhea
/m/01mtqf,Bloating
/m/01mtqf,Bleeding
/m/01mtqf,Indigestion
/m/01mtqf,Weight loss
/m/01mtqf,Fatigue
/m/01mtqf,Dysphagia
/m/02vv55,Fatigue
/m/098lw,Fatigue
/m/098lw,Osteoporosis
/m/098lw,Headache
/m/098lw,Syncope
/m/098lw,Bruise
/m/098lw,Water-electrolyte imbalance
/m/098lw,Emaciation
/m/098lw,Stunted growth
/m/098lw,Xeroderma
/m/098lw,Cold sensitivity
/m/098lw,Immunosuppression
/m/098lw,Extreme Weight Loss
/m/01n3bm,Jaundice
/m/01n3bm,Abdominal pain
/m/01n3bm,Ascites
/m/01n3bm,Vomiting
/m/01n3bm,Nausea
/m/01n3bm,Hepatomegaly
/m/01n3bm,Weight loss
/m/01n3bm,Fatigue
/m/01n3bm,Anorexia
/m/025hl8,Abdominal pain
/m/025hl8,Vaginal bleeding
/m/025hl8,Nausea
/m/025hl8,Bloating
/m/025hl8,Constipation
/m/025hl8,Diarrhea
/m/025hl8,Fatigue
/m/025hl8,Shortness of breath
/m/025hl8,Indigestion
/m/025hl8,Urinary Frequency
/m/025hl8,Pelvic pain
/m/025v410,Tachycardia
/m/025v410,Syncope
/m/025v410,Palpitation
/m/025v410,Shortness of breath
/m/025v410,Chest pain
/m/025v410,Dizziness
/m/01k9gb,Dysphagia
/m/01k9gb,Weight loss
/m/01k9gb,Chest pain
/m/01k9gb,Hiccup
/m/01k9gb,Hematemesis
/m/01k9gb,Dysphonia
/m/01k9gb,Throat pain
/m/025t8sz,Hypomania
/m/025t8sz,Mixed state
/m/025t8sz,Major depressive episode
/m/025t8sz,Manic episode
/m/0f5wq,Infertility
/m/0f5wq,Obesity
/m/0f5wq,Acne
/m/0f5wq,Excessive hairiness
/m/0f5wq,Type 2 diabetes mellitus
/m/0f5wq,Absence of menstruation
/m/0f5wq,Hair loss
/m/0f5wq,Depression
/m/0f5wq,Acanthosis nigricans
/m/0f5wq,Oligomenorrhea
/m/0f5wq,Seborrhea
/m/0f5wq,Skin tag
/m/0167bx,Jaundice
/m/0167bx,Fever
/m/0167bx,Diarrhea
/m/0167bx,Nausea
/m/0167bx,Vomiting
/m/0167bx,Abdominal pain
/m/0167bx,Fatigue
/m/0167bx,Asymptomatic
/m/0167bx,Anorexia
/m/0167bx,Pale feces
/m/0167bx,Dark urine
/m/0167bx,Flu-like syndrome
/m/0hmdd,Anxiety
/m/0hmdd,Depression
/m/0hmdd,Fatigue
/m/0hmdd,Weight gain
/m/0hmdd,Anhedonia
/m/0hmdd,Polyphagia
/m/0hmdd,Social isolation
/m/0hmdd,Lack of Concentration
/m/03fqwr,Infection
/m/03fqwr,Fever
/m/03fqwr,Lymphadenopathy
/m/03fqwr,Fatigue
/m/03fqwr,Weight loss
/m/03fqwr,Shortness of breath
/m/03fqwr,Nosebleed
/m/03fqwr,Anorexia
/m/03fqwr,Bleeding gums
/m/0428cn,Quadriplegia
/m/05417,Psychosis
/m/05417,Euphoria
/m/05417,Hypersexuality
/m/05417,Impulsivity
/m/05417,Racing thoughts
/m/05417,Grandiose delusion
/m/05417,Tachylalia
/m/054hn2,Formication
/m/054hn2,Fatigue
/m/054hn2,Fibromyalgia
/m/054hn2,Clouding of consciousness
/m/054hn2,Matchbox sign
/m/054hn2,Skin lesion
/m/054hn2,"Joint, muscle and connective tissue pain"
/m/0gxbfm,Fever
/m/0gxbfm,Headache
/m/0gxbfm,Mouth ulcer
/m/0gxbfm,Asymptomatic
/m/0gxbfm,Anal fissure
/m/0gxbfm,Proctitis
/m/0gxbfm,Muscle pain
/m/0gxbfm,Dysuria
/m/0gxbfm,Anal itch
/m/0gxbfm,Genital ulcer
/m/0gxbfm,Leg pain
/m/0gxbfm,Rebound tenderness
/m/0gxbfm,Oral infection
/m/0gxbfm,Abnormal vaginal discharge
/m/0gxbfm,Low-grade fever
/m/0gxbfm,Perianal pain
/m/0gxbfm,Genital area pain
/m/0jbx2,Abdominal pain
/m/0jbx2,Fever
/m/0jbx2,Vomiting
/m/0jbx2,Diarrhea
/m/0jbx2,Constipation
/m/0jbx2,Nausea
/m/0jbx2,Anorexia
/m/0jbx2,Frequent urination
/m/0jbx2,Rectal tenesmus
/m/0mzty,Skin rash
/m/0mzty,Itchy skin
/m/0mzty,Blister
/m/0mzty,Lymphadenopathy
/m/0mzty,Skin lesion
/m/0h99n,Impulsivity
/m/0h99n,Hyperactivity
/m/0h99n,Boredom
/m/0h99n,Verbosity
/m/0h99n,Lack of Concentration
/m/0h99n,Carelessness
/m/016kf9,Pain
/m/03ng0t,Sore throat
/m/03ng0t,Fever
/m/03ng0t,Cough
/m/03ng0t,Headache
/m/03ng0t,Laryngitis
/m/03ng0t,Lymphadenopathy
/m/03ng0t,Dysphagia
/m/03ng0t,Chills
/m/03nky3,Itchy skin
/m/03nky3,Skin rash
/m/03nky3,Angioedema
/m/03nky3,Shortness of breath
/m/03nky3,Wheeze
/m/03nky3,Tachycardia
/m/03nky3,Facial swelling
/m/0g02vk,Dementia
/m/0g02vk,Tremor
/m/0g02vk,Hallucination
/m/0g02vk,Abnormal muscle twitching or contraction
/m/0g02vk,Fatigue
/m/0g02vk,Constipation
/m/0g02vk,Dysphagia
/m/0g02vk,Weight loss
/m/0g02vk,Urinary incontinence
/m/0g02vk,Ataxia
/m/0g02vk,Amnesia
/m/0g02vk,Balance disorder
/m/0g02vk,Drooling
/m/0g02vk,Somnolence
/m/0g02vk,Gait abnormality
/m/0g02vk,Akathisia
/m/0g02vk,Loss of smell
/m/0g02vk,Micrographia
/m/0g02vk,Seborrhea
/m/0g02vk,Nocturia
/m/0g02vk,Intestinal pseudo-obstruction
/m/0g02vk,Hypomimia
/m/0g02vk,Postural instability
/m/0g02vk,Akinesia
/m/0g02vk,Bradykinesia
/m/0b459g,Fever
/m/0b459g,Headache
/m/0b459g,Vomiting
/m/0b459g,Shock
/m/0b459g,Nausea
/m/0b459g,Purpura
/m/0b459g,Petechia
/m/0b459g,Anxiety
/m/0b459g,Muscle pain
/m/0b459g,Joint pain
/m/0b459g,Irritability
/m/0dcqh,Fatigue
/m/0dcqh,Paresthesia
/m/0dcqh,Dizziness
/m/0dcqh,Tremor
/m/0dcqh,Constipation
/m/0dcqh,Seizure
/m/0dcqh,Itchy skin
/m/0dcqh,Erectile dysfunction
/m/0dcqh,Urinary incontinence
/m/0dcqh,Nystagmus
/m/0dcqh,Fasciculation
/m/0dcqh,Shortness of breath
/m/0dcqh,Muscle weakness
/m/0dcqh,Raynaud's phenomenon
/m/0dcqh,Uveitis
/m/0dcqh,Lhermitte's sign
/m/0dcqh,Sensorineural hearing loss
/m/0dcqh,Amnesia
/m/0dcqh,Internuclear ophthalmoplegia
/m/0dcqh,Vision loss
/m/0dcqh,Horner's syndrome
/m/0dcqh,Upper motor neuron lesion
/m/0dcqh,Eye pain
/m/0dcqh,Optic papillitis
/m/0dcqh,Optic atrophy
/m/0259ln,Itchy skin
/m/0259ln,Skin rash
/m/0259ln,Genital ulcer
/m/0l8bg,Insomnia
/m/0l8bg,Nightmare
/m/0l8bg,Anger
/m/0l8bg,Flashback
/m/0l8bg,Hypervigilance
/m/0l8bg,Irritability
/m/0l8bg,Self-destructive behaviour
/m/05n0276,Fever
/m/05n0276,Headache
/m/05n0276,Fatigue
/m/05n0276,Nausea
/m/05n0276,Eyes sensitive to light
/m/05n0276,Muscle pain
/m/05n0276,Anorexia
/m/05n0276,Neck pain
/m/02x8_d,Inflammation
/m/02x8_d,Fever
/m/02x8_d,Swelling
/m/02x8_d,Joint pain
/m/02x8_d,Skin rash
/m/02x8_d,Lymphadenopathy
/m/02x8_d,Stiffness
/m/02x8_d,Eye inflammation
/m/03bnvh,Abdominal pain
/m/03bnvh,Back pain
/m/03bnvh,Tachycardia
/m/03bnvh,Vomiting
/m/03bnvh,Anxiety
/m/03bnvh,Nausea
/m/03bnvh,Dysphonia
/m/01c4wk,Chest pain
/m/054xgp,Menstrual cramps
/m/054xgp,Abdominal pain
/m/054xgp,Dyspareunia
/m/054xgp,Irregular menstruation
/m/0yvgr,Back pain
/m/0yvgr,Fatigue
/m/0yvgr,Pectus carinatum
/m/0yvgr,One hip higher than the other
/m/0yvgr,Leaning to one side
/m/0yvgr,Uneven waist
/m/0yvgr,Uneven musculature on one side of the spine
/m/0849qj,Weight loss
/m/0849qj,Fatigue
/m/0849qj,Polyuria
/m/0849qj,Polydipsia
/m/0849qj,Polyphagia
/m/0849qj,Blurred vision
/m/01qmrl,Dysuria
/m/01qmrl,Penile discharge
/m/01qmrl,Abnormal vaginal discharge
/m/01qmrl,Urinary Frequency
/m/01s1m,Angina
/m/01s1m,Shortness of breath
/m/01s1m,Cardiac arrest
/m/03r92g,Red eye
/m/03r92g,Eyes sensitive to light
/m/03r92g,Watery eyes
/m/03r92g,Lump on the eyelid
/m/03r92g,Eye pain
/m/03r92g,Eyelid tenderness
/m/0m7h6,Diplopia
/m/0m7h6,Blurred vision
/m/0m7h6,Eyes sensitive to light
/m/0m7h6,Nyctalopia
/m/0m7h6,Halos around lights
/m/01t5c7,Fever
/m/01t5c7,Shortness of breath
/m/01t5c7,Stridor
/m/01t5c7,Dysphonia
/m/01t5c7,Dysphagia
/m/01t5c7,Barking cough
/m/01yjzm,Fever
/m/01yjzm,Jaundice
/m/01yjzm,Diarrhea
/m/01yjzm,Nausea
/m/01yjzm,Fatigue
/m/01yjzm,Abdominal pain
/m/01yjzm,Itchy skin
/m/01yjzm,Anorexia
/m/01yjzm,Weight loss
/m/01yjzm,Depression
/m/01qqwn,Infection
/m/01qqwn,Bone fracture
/m/01qqwn,Fever
/m/01qqwn,Fatigue
/m/01qqwn,Nausea
/m/01qqwn,Constipation
/m/01qqwn,Bone pain
/m/01qqwn,Polyuria
/m/01qqwn,Polydipsia
/m/01qqwn,Urinary Frequency
/m/072zr,Skin rash
/m/072zr,Fever
/m/072zr,Pain
/m/072zr,Hives
/m/072zr,Blister
/m/072zr,Cough
/m/072zr,Conjunctivitis
/m/072zr,Sore throat
/m/072zr,Desquamation
/m/04c_jpd,Psychogenic pain
/m/04c_jpd,Nosophobia
/m/04c_jpd,Emotional distress
/m/04c_jpd,Obsessive Health research
/m/0h3h4,Abdominal pain
/m/0h3h4,Vomiting
/m/0h3h4,Indigestion
/m/0h3h4,Nausea
/m/0h3h4,Heartburn
/m/0h3h4,Bloating
/m/0h3h4,Fatigue
/m/0h3h4,Hematemesis
/m/0h3h4,Dizziness
/m/0h3h4,Melena
/m/0h3h4,Blood in stool
/m/0h3h4,Syncope
/m/0h3h4,Hiccup
/m/0h3h4,Anorexia
/m/0h3h4,Pallor
/m/0h3h4,Unintentional Weight Loss
/m/035482,High blood pressure
/m/035482,Swelling
/m/035482,Uremia
/m/035482,Vomiting
/m/035482,Headache
/m/035482,Excessive potassium in the blood
/m/035482,Nausea
/m/035482,Itchy skin
/m/035482,Fatigue
/m/035482,Cardiac arrhythmia
/m/035482,Abnormally low blood calcium levels
/m/035482,Metabolic acidosis
/m/035482,Hyperphosphatemia
/m/035482,Pulmonary edema
/m/035482,Azotemia
/m/035482,Pericarditis
/m/035482,Hiccup
/m/035482,Mental confusion
/m/035482,Encephalopathy
/m/035482,Somnolence
/m/035482,Malaise
/m/035482,Tertiary hyperparathyroidism
/m/035482,Unintentional Weight Loss
/m/03y91v,Vomiting
/m/03y91v,Nausea
/m/03y91v,Abdominal pain
/m/03y91v,Flatulence
/m/03y91v,Anorexia
/m/03y91v,Unintentional Weight Loss
/m/01wf75,Angina
/m/01wf75,Shortness of breath
/m/01wf75,Palpitation
/m/01wf75,Syncope
/m/01wf75,Fatigue
/m/01wf75,Dizziness
/m/01wf75,Asymptomatic
/m/07cszr,Mastodynia
/m/07cszr,Breast enlargement
/m/01bcp7,Hematuria
/m/01bcp7,Dysuria
/m/01bcp7,Abdominal pain
/m/01bcp7,Frequent urination
/m/01bcp7,Back pain
/m/01bcp7,Anorexia
/m/04kl78,Nausea
/m/04kl78,Abdominal pain
/m/04kl78,Heartburn
/m/04kl78,Bloating
/m/04kl78,Eructation
/m/0fl51,Pain
/m/0fl51,Swelling
/m/0fl51,Depression
/m/0fl51,Muscle contraction
/m/0fl51,Muscle atrophy
/m/0fl51,Stiffness
/m/0fl51,Joint stiffness
/m/0fl51,Excessive hairiness
/m/0fl51,Mood swing
/m/0fl51,Xeroderma
/m/0fl51,Skin Discoloration
/m/0fl51,Fragile Skin Syndrome
/m/06g7c,Joint pain
/m/06g7c,Infection of the blood vessel
/m/06g7c,Swelling
/m/06g7c,Synovitis
/m/06g7c,Deformity
/m/06g7c,Rheumatoid nodule
/m/06g7c,Anorexia
/m/06g7c,Low-grade fever
/m/0340yl,Tetany
/m/0340yl,Fatigue
/m/0340yl,Cramp
/m/0340yl,Paresthesia
/m/0340yl,Anxiety
/m/0340yl,Abdominal pain
/m/0340yl,Muscle weakness
/m/0340yl,Hair loss
/m/043ttbm,Abdominal distension
/m/01kcry,Fever
/m/01kcry,Headache
/m/01kcry,Meningitis
/m/01kcry,Bell's palsy
/m/01kcry,Erythema chronicum migrans
/m/01kcry,Polyneuropathy
/m/01kcry,Sleep disorder
/m/01kcry,Malaise
/m/01kcry,Anorexia
/m/01kcry,Radiculopathy
/m/01kcry,Amnesia
/m/01kcry,Delayed onset muscle soreness
/m/01kcry,Paraplegia
/m/02npcz,Abnormally low blood calcium levels
/m/02npcz,Bone pain
/m/02npcz,Muscle weakness
/m/02npcz,Paresthesia
/m/0j8hd,Breast lump
/m/0j8hd,Nipple discharge
/m/0j8hd,Inverted nipple
/m/0j8hd,Nipple tenderness
/m/01kcp2,Pain
/m/01kcp2,Swelling
/m/02jf6f,Joint pain
/m/02jf6f,Osteophyte
/m/02jf6f,Swelling
/m/02jf6f,Bunion
/m/02jf6f,Heberden's node
/m/02jf6f,Muscle Spasms
/m/02jf6f,Stiffness
/m/02jf6f,Crepitus
/m/02jf6f,Bouchard's nodes
/m/0dcsx,Amnesia
/m/0dcsx,Sundowning
/m/0dcsx,Aggression
/m/0dcsx,Urinary incontinence
/m/0dcsx,Apraxia
/m/0dcsx,Agnosia
/m/0dcsx,Loss of smell
/m/0dcsx,Wandering
/m/0dcsx,Irritability
/m/0dcsx,Pathological laughing and crying
/m/0dcsx,Paraphasia
/m/0dcsx,Hirano body
/m/0dcsx,Delusional misidentification syndrome
/m/03bwzh1,Itchy scalp
/m/031801,Shortness of breath
/m/031801,Palpitation
/m/031801,Fatigue
/m/05sgs,Mental retardation
/m/05sgs,Albinism
/m/05sgs,Seizure
/m/05sgs,Vomiting
/m/05sgs,Microcephaly
/m/05sgs,Brain damage
/m/05sgs,Eczema
/m/05sgs,Learning disability
/m/05sgs,Hyperactivity
/m/05sgs,Hypopigmentation
/m/05sgs,Stunted growth
/m/079nq0,Osteoporosis
/m/079nq0,Kidney Stone
/m/079nq0,Osteitis fibrosa cystica
/m/079nq0,Fatigue
/m/079nq0,Vomiting
/m/079nq0,Osteomalacia
/m/079nq0,Nausea
/m/079nq0,Constipation
/m/079nq0,Depression
/m/079nq0,Nephrocalcinosis
/m/079nq0,Arthritis
/m/079nq0,Indigestion
/m/079nq0,Left ventricular hypertrophy
/m/079nq0,Lethargy
/m/025hkl,Mouth ulcer
/m/025hkl,Leukoplakia
/m/025hkl,Sore throat
/m/025hkl,Erythroplakia
/m/025hkl,Dysphagia
/m/025hkl,Pain in the ear
/m/025hkl,Neck mass
/m/025hkl,Loose teeth
/m/025hkl,Oral bleeding
/m/025hkl,Erythroleukoplakia
/m/0h1wz,Abdominal pain
/m/0h1wz,Vomiting
/m/0h1wz,Nausea
/m/0h1wz,Fever
/m/0h1wz,Indigestion
/m/0h1wz,Shortness of breath
/m/0h1wz,Back pain
/m/0h1wz,Steatorrhea
/m/0h1wz,Anorexia
/m/0h1wz,Unintentional Weight Loss
/m/09c_t,Fever
/m/09c_t,Headache
/m/09c_t,Seizure
/m/09c_t,Vomiting
/m/09c_t,Mental confusion
/m/09c_t,Somnolence
/m/0fl_v,Pain
/m/0fl_v,Paresthesia
/m/0fl_v,Muscle weakness
/m/01rt5h,Hydrocele
/m/01rt5h,Lower back pain
/m/01rt5h,Sexual dysfunction
/m/01rt5h,Hematospermia
/m/01rt5h,Swollen testicle
/m/01rt5h,Painless testicular lump
/m/07s82,Dizziness
/m/07s82,Mental confusion
/m/07s82,Diplopia
/m/07s82,Vision loss
/m/07s82,Muscle weakness
/m/07s82,Facial nerve paralysis
/m/07s82,Gait abnormality
/m/07s82,Eye pain
/m/07s82,Hypoesthesia
/m/07s82,Slurred Speech
/m/07s82,Numbness of the face or tongue
/m/0jdj1,Fever
/m/0jdj1,Itchy skin
/m/0jdj1,Weight loss
/m/0jdj1,Night Sweats
/m/0jdj1,Fatigue
/m/0jdj1,Abdominal pain
/m/0jdj1,Chest pain
/m/0n073,Cough
/m/0n073,Headache
/m/0n073,Fatigue
/m/0n073,Sneeze
/m/0n073,Nasal congestion
/m/0n073,Rhinitis
/m/0n073,Sore throat
/m/0n073,Conjunctivitis
/m/0n073,Muscle pain
/m/0n073,Shivering
/m/0n073,Anorexia
/m/0n073,Malaise
/m/0n073,Muscle weakness
/m/01x8m8,Infectious diarrhea
/m/01x8m8,Abdominal pain
/m/01x8m8,Weight loss
/m/01x8m8,Fatigue
/m/01x8m8,Asymptomatic
/m/01x8m8,Hematochezia
/m/01x8m8,Ameboma
/m/0f5y4,Abdominal pain
/m/0f5y4,Vaginal bleeding
/m/0f5y4,Vomiting
/m/0f5y4,Dizziness
/m/0f5y4,Syncope
/m/0f5y4,Dysuria
/m/0f5y4,Hemoperitoneum
/m/0f5y4,Pallor
/m/0gk4g,Anxiety
/m/0gk4g,Chest pain
/m/0gk4g,Shortness of breath
/m/0gk4g,Nausea
/m/0gk4g,Vomiting
/m/0gk4g,Fatigue
/m/0gk4g,Palpitation
/m/0gk4g,Sweating
/m/0gk4g,Lightheadedness
/m/087z2,Fever
/m/087z2,Jaundice
/m/087z2,Headache
/m/087z2,Nausea
/m/087z2,Bleeding
/m/087z2,Chills
/m/087z2,Constipation
/m/087z2,Back pain
/m/0h9dj,Melanocytic nevus
/m/0h9dj,Skin ulcer
/m/0h9dj,Skin lesion
/m/01c88f,Aggression
/m/01c88f,Impulsivity
/m/01c88f,Pseudologia fantastica
/m/01c88f,Dysphoria
/m/01c88f,Substance-related disorder
/m/01c88f,Narcissism
/m/01c88f,Lack of Remorse
/m/01c88f,Disregard for right and wrong
/m/01c88f,Lack of empathy
/m/029577,Skin rash
/m/029577,Itchy skin
/m/029577,Blister
/m/029577,Fever
/m/029577,Headache
/m/029577,Paresthesia
/m/029577,Malaise
/m/029577,Hyperesthesia
/m/0h1n9,Diarrhea
/m/0h1n9,Abdominal pain
/m/0h1n9,Constipation
/m/0h1n9,Arthritis
/m/0h1n9,Fever
/m/0h1n9,Nausea
/m/0h1n9,Vomiting
/m/0h1n9,Weight loss
/m/0h1n9,Fatigue
/m/0h1n9,Skin ulcer
/m/0h1n9,Headache
/m/0h1n9,Bloating
/m/0h1n9,Flatulence
/m/0h1n9,Anal fissure
/m/0h1n9,Skin rash
/m/0h1n9,Stroke
/m/0h1n9,Uveitis
/m/0h1n9,Depression
/m/0h1n9,Joint pain
/m/0h1n9,Anorexia
/m/0h1n9,Peripheral neuropathy
/m/0h1n9,Erythema nodosum
/m/0h1n9,Seizure
/m/0h1n9,Pyoderma gangrenosum
/m/0h1n9,Hematochezia
/m/0h1n9,Dysphagia
/m/0h1n9,Gingivitis
/m/0h1n9,Myopathy
/m/0h1n9,Failure to thrive
/m/0h1n9,Scleritis
/m/0h1n9,Autoimmune hemolytic anemia
/m/0h1n9,Enthesitis
/m/0h1n9,Unintentional Weight Loss
/m/0cycc,Fever
/m/0cycc,Cough
/m/0cycc,Headache
/m/0cycc,Chills
/m/0cycc,Muscle weakness
/m/0cycc,Malaise
/m/0cycc,Red eye
/m/0cycc,Watery eyes
/m/0cycc,Itchy eyes
/m/0cycc,Body ache
/m/01t6ky,Anxiety
/m/01t6ky,Depression
/m/01t6ky,Polyphagia
/m/0259gp,Fever
/m/0259gp,Heart failure
/m/0259gp,Heart murmur
/m/0259gp,Pericarditis
/m/0259gp,Joint pain
/m/0259gp,Abdominal pain
/m/0259gp,Sydenham's chorea
/m/0259gp,Polyarthritis
/m/0259gp,Leukocytosis
/m/0259gp,Erythema marginatum
/m/0259gp,Heart block
/m/04p3w,Cough
/m/04p3w,Shortness of breath
/m/04p3w,Hemoptysis
/m/04p3w,Chest pain
